"","X","V1","V2","HindHe","Depth","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"PA.BA.PIK.U.4",39,"PA.BA.PIK.U.4","Baltimore",0.330141360246344,12382,-3.57867870749751,0.568121113680641,1.73564936621169,-0.517215642612691,-1.49615240686337,1.10233543654471,1.54858341455379,-0.549011421213137,-1.17057066042014,-0.14759843225367
"PA.BA.PIK.U.5",40,"PA.BA.PIK.U.5","Baltimore",0.425404129508884,54148,-4.37532278736182,-0.310257004866587,-1.13677904351938,1.21052364003814,0.665110249100311,-0.640558104093374,-1.04231972191433,-0.171349166298776,0.761732392116523,0.84461311524607
"PA.BA.RG-1.M.2",41,"PA.BA.RG-1.M.2","Baltimore",0.293421507759263,13054,1.99304173434584,-5.23526645187019,0.230471138883743,0.250563187887394,-0.103381505601359,1.04339970546121,0.530059675180375,0.108776006103724,-0.45928678380105,0.631880346749135
"PA.BA.RG-1.M.3",42,"PA.BA.RG-1.M.3","Baltimore",0.321870817523692,18739,-3.09175315724506,-0.384604289971501,2.54618582893153,-2.44235322756559,0.566605196699044,0.883697463021553,1.32726802099985,0.165987047772229,-1.65935552020272,0.875898671443095
"PA.BA.RG-1.M.4",43,"PA.BA.RG-1.M.4","Baltimore",0.165573609605173,1733,1.98132693375477,-4.77895274720784,0.00273647323613991,0.282994972792478,-0.369473503148655,0.34040988580781,0.509732820673819,-0.00661695178378568,0.20246171585249,0.639299157331777
"PA.BA.RG-1.M.5",44,"PA.BA.RG-1.M.5","Baltimore",0.1800235176794,1493,1.88776870510648,-3.84370291955027,-0.267037186456707,1.5793182191689,-1.61399137734466,0.542821273383089,0.27550819617795,-0.257314986185562,-0.614683022680196,1.30323938246491
"PA.BA.RG-2.M.2",45,"PA.BA.RG-2.M.2","Baltimore",0.12807043759923,1445,2.15986727326968,-2.51963695145153,0.387230655433052,1.64799612756337,-4.13580603535046,-0.848504957786447,0.377877750847106,-0.881260537245627,-0.410810908506302,0.266644407649285
"PA.BA.RG-2.M.4",46,"PA.BA.RG-2.M.4","Baltimore",0.296840467299078,4280,2.05403808186187,-5.34814503266546,0.812953481567798,-1.36918416640026,0.72586022984704,0.0417974054874747,0.404702432220121,0.193136611016824,-0.379438008065536,-0.857133726657721
"PA.BA.W3.M.2",47,"PA.BA.W3.M.2","Baltimore",0.315791432333459,4065,-0.863866380531643,-1.70860403360198,-0.405326251220365,1.31916492081701,-0.239392766996309,1.35807618898473,-0.781996474842189,-0.866328785569863,0.838396317737675,0.990773454552973
"PA.BA.W3.M.3",48,"PA.BA.W3.M.3","Baltimore",0.285884375434112,4497,1.99589246918901,-5.20840364738121,0.469833002254236,-1.99477386888525,1.137062208858,-0.480667293145543,0.608383242015635,-0.177116136543043,-0.57176386164219,-1.3217831424355
"PA.BA.W3.M.4",49,"PA.BA.W3.M.4","Baltimore",0.248202424946567,6293,3.60561191477628,-1.21552919470947,1.49642918862963,3.34743679377658,0.100687873315152,1.00994817888592,1.05921366167034,-0.60783265886392,-0.514736861678319,0.937043076508275
"PA.BA.WB.U.1",50,"PA.BA.WB.U.1","Baltimore",0.483150279076979,222248,3.27464003362513,0.23416847307931,-1.69842794390345,1.52403929290959,0.986585586397963,3.21216526007602,2.01468025700696,1.795865478649,0.60862487854275,1.01966577963627
"PA.BA.WB.U.2",51,"PA.BA.WB.U.2","Baltimore",0.449916365505246,259235,0.878073845495471,2.6125608132579,-2.76915478388779,1.18878333444508,0.75180644317141,-0.131109652239919,0.881890172393363,2.41942644327326,1.54441142538475,-0.637471341185191
"PA.BA.WB.U.3",52,"PA.BA.WB.U.3","Baltimore",0.269273557737819,23300,3.0820699260399,-1.66690345440929,0.800312837943546,1.29966763088636,-0.791583676286857,0.68311693337154,0.31032639485097,2.44404696761222,-0.80201836380496,0.113879108182007
"PA.BA.WB.U.4",53,"PA.BA.WB.U.4","Baltimore",0.380540666600098,139877,2.90771506314507,2.13786104763138,-0.80499187854485,1.64393967250094,-0.0914039254380408,0.728287131483385,3.80013419252844,-1.5305889382741,-1.12495073748027,2.01094768668262
"PA.BA.WGP.M.1",54,"PA.BA.WGP.M.1","Baltimore",0.477611530066953,314067,3.55373110507026,-0.935901473399813,-2.97492081511628,0.716478500323874,0.646265647909959,4.04856004819383,0.905780061647011,-0.782894497148386,1.85878601169285,0.463385735929972
"PA.BA.WGP.M.2",55,"PA.BA.WGP.M.2","Baltimore",0.422001670806202,142063,3.18264963220487,2.83372985432766,0.978724466189214,-0.0939152530129585,0.646792940760949,3.45575076499788,-0.506742375478843,1.2260701699249,0.717718487200484,-0.843110904621863
"PA.BA.WGP.M.3",56,"PA.BA.WGP.M.3","Baltimore",0.429077420737418,225258,1.38620100039967,2.89266441569225,-1.87329845059532,1.27865282134273,2.29273690727058,0.775515068605624,4.05138578825518,-1.23308779440432,-0.555033901912133,-0.444351715738444
"PA.BA.WGP.M.4",57,"PA.BA.WGP.M.4","Baltimore",0.338498576718056,23132,2.84131154940468,0.791539742306999,2.7561908450325,1.00915028825184,0.428831566331122,-1.12045129107802,-2.18016138833612,1.37727591461761,0.378388927054931,-0.840676044495428
"PA.BA.WGP.M.5",58,"PA.BA.WGP.M.5","Baltimore",0.468205324420587,311312,3.0924349199451,-4.61140250102261,-2.88639300406218,-1.88003243510734,1.44309903496655,3.29552521443955,0.817094181976063,0.75798186754204,-0.168849478848586,-0.687264756520726
"PA.BO.HC1.M.1",59,"PA.BO.HC1.M.1","Boston",0.453293776278578,70036,-4.52049585858096,-0.274766183338363,-0.299642761195557,-0.14701175315735,1.16638123989265,-0.504895338694628,-0.489902809576304,-0.976667075419865,-0.357312254826943,0.989837038209905
"PA.BO.HC1.M.2",60,"PA.BO.HC1.M.2","Boston",0.491346492278704,86104,-5.46204405237244,0.4321836517918,-0.277740437645586,0.353317881442368,0.0983148797160062,-0.189276561545103,-0.0773804639379994,0.81147349277294,0.536867961565935,0.323945289632278
"PA.BO.HC1.M.3",61,"PA.BO.HC1.M.3","Boston",0.300250893517846,10192,-3.12735874636507,0.0508522995155309,0.576053063464098,1.1600683953553,-1.1728970515726,-0.0667857389751111,-0.0871178432944697,1.95422342221842,0.614964411381024,-0.291732543323467
"PA.BO.HC1.M.4",62,"PA.BO.HC1.M.4","Boston",0.330220873529632,29319,-5.06686236481874,0.704992481998757,0.667251557190225,-0.36377419086305,-0.40951323806813,0.485687194918635,0.653770518306034,-0.0617499172116326,-0.263687763276755,-0.471032364243287
"PA.BO.HC1.M.5",63,"PA.BO.HC1.M.5","Boston",0.257925517240179,5960,-4.03475195415662,0.198075643811785,1.55577506474289,-1.1766331840721,-0.819798902341291,1.42804514480408,1.36721184720962,-0.747185523027273,-0.388373306995269,-0.575383038111939
"PA.BO.HC2.M.1",64,"PA.BO.HC2.M.1","Boston",0.503341787306032,364609,1.50380346162932,0.761216286476908,-3.78766083539584,0.856788516465035,0.0497865538718101,1.38708907536449,0.488316604026283,2.05656484943561,2.43935113971251,-0.882032132619709
"PA.BO.HC2.M.2",65,"PA.BO.HC2.M.2","Boston",0.349547640250543,72901,3.08696411727722,-0.909990666037758,0.427242506452947,2.94646216727184,-3.28584442912898,-2.32426225325085,-0.457506057411394,1.61396914671352,-0.00391262862856458,-1.06398734985271
"PA.BO.HC2.M.5",66,"PA.BO.HC2.M.5","Boston",0.332445813547466,39364,-4.73048544261685,-0.493593788700578,-1.85672245325699,1.69070538903224,1.56244075887897,-1.20453216137617,0.141895649433459,-0.351734257297056,-0.316041887136376,-0.73478862765902
"PA.BO.HC4.M.1",67,"PA.BO.HC4.M.1","Boston",0.427536164909665,47111,-5.26824861964945,0.519916629773211,0.661474446423562,-0.325411545818632,0.0185256989786873,0.201600044692829,0.533673581693408,0.143218136480671,-0.104642693003835,0.195884568666908
"PA.BO.HC4.M.3",68,"PA.BO.HC4.M.3","Boston",0.412035944229885,97427,-3.98807491658808,-0.215989214130545,0.44319118533692,-0.219536066261206,0.525760695315643,-0.447299548299956,-1.32187123472113,-0.259202723860661,0.59465508308891,1.38941638511309
"PA.BO.HC4.M.4",69,"PA.BO.HC4.M.4","Boston",0.510632923636629,90023,-4.84302640244924,1.10501681864947,1.62135567837546,-0.795220603393839,-1.29111478309229,1.20985850394199,0.0844278478748922,-0.354705615270741,0.435853656076906,-0.135699628796939
"PA.BO.HC4.M.5",70,"PA.BO.HC4.M.5","Boston",0.516291400301617,160758,-4.77862147694436,0.980297180807888,1.40525169102099,-0.0262136223630196,-1.03125237170915,0.847024731587601,-0.948459668808983,0.658744161663891,1.11455062742536,0.104548116777828
"PA.BO.I1.U.1",71,"PA.BO.I1.U.1","Boston",0.368507553627278,14339,-2.68146964761432,1.15418982738105,1.52755267039067,-1.09200619452177,-1.08310174262745,1.42025101528074,-0.475526502430287,-0.759972837970921,-0.449559675713737,-1.41317428954053
"PA.BO.I1.U.2",72,"PA.BO.I1.U.2","Boston",0.260452679537036,4183,-2.61665641641519,0.477492022218674,2.88734543530093,-2.04535427675255,-0.04850519898024,1.14533493424563,0.993565170209679,-0.210871191077726,-0.570449855615402,1.41311377607484
"PA.BO.I1.U.3",73,"PA.BO.I1.U.3","Boston",0.395420490264656,58926,-4.82199302179531,0.294717282562923,0.182432421727502,0.0208799029568438,-0.0769361499726246,-0.409151816707172,0.0211279995061879,-0.268222255532983,0.552886265792667,0.654128249640162
"PA.BO.I1.U.4",74,"PA.BO.I1.U.4","Boston",0.37287587849313,7496,-2.01332408453776,-2.55878385993342,-1.2736319523434,0.166489674187257,1.25155040552718,-0.00588676555237208,-0.85138134115877,0.628071054481856,-0.677989885239924,0.414207269006197
"PA.BO.I1.U.5",75,"PA.BO.I1.U.5","Boston",0.470180378120994,96776,-4.82660813243128,0.136486927927924,-0.379839483350586,0.267948016253193,0.408078420167441,-0.242520562771534,-0.448070486488657,1.35523969514991,0.434756431240246,0.818515158217629
"PA.BO.I2.U.2",76,"PA.BO.I2.U.2","Boston",0.468067619786426,274843,1.97199288085998,-0.383107245276887,-2.83704636961377,-2.03301664902174,-0.0989005105457347,-1.44792428053891,1.5763304259514,-0.420413281307331,5.35867462231563,0.842840117463863
"PA.BO.I2.U.3",77,"PA.BO.I2.U.3","Boston",0.471589486037021,289877,2.23690817103281,1.95618612513346,-2.96844192525021,0.505133672730535,0.900583821713935,2.36625137601083,2.90686621435027,1.4957545100671,2.15892316545581,-0.857193151175964
"PA.BO.I2.U.4",78,"PA.BO.I2.U.4","Boston",0.327188363284573,68240,3.82300777376022,0.859410418823366,-0.477683532250657,2.56016258639334,-0.608298152065924,-0.183007929262687,-0.576277970965347,-0.628067109382296,0.246858172483752,1.31601527178962
"PA.BO.I2.U.5",79,"PA.BO.I2.U.5","Boston",0.390138293878955,123212,3.8388744819547,3.75060030437934,0.824985972866667,2.73125794434343,2.23721907713651,0.778597338931821,1.25835562585706,-2.31444192366206,1.26017909791233,0.86843174133537
"PA.BO.I4.U.2",80,"PA.BO.I4.U.2","Boston",0.395615193723696,52971,-2.81820544218333,-0.796888210770866,2.20881400870636,-2.4196456946965,0.920802505476006,0.127305981924988,0.321796248816847,0.500319267257187,-1.10477372456699,1.97310629401966
"PA.BO.I4.U.4",81,"PA.BO.I4.U.4","Boston",0.473859827797348,290203,1.31595731347963,-0.357937826047197,-3.25095440134846,-1.17716295420531,1.54924354705243,1.86107527375208,3.32211940663488,1.17082197280461,3.61911551920032,1.54210413397126
"PA.BO.LC1.M.2",82,"PA.BO.LC1.M.2","Boston",0.283945818042767,14182,-3.8504737785218,-0.684135627816056,-0.434846102401818,0.676269627773656,0.363905021032355,-1.07491564506956,-0.434617572978744,-0.142558344899471,1.51174321393273,0.150870830546977
"PA.BO.LC2.M.1",83,"PA.BO.LC2.M.1","Boston",0.3491260061791,3346,1.93083870089051,-4.64372154892478,1.11542280679354,-1.85786998040776,1.16367827633749,-0.783081022954783,0.255866292134526,-0.125665385022364,-0.493591844974981,-0.90267806969582
"PA.BO.LC2.M.2",84,"PA.BO.LC2.M.2","Boston",0.145877896307269,1329,1.59470226287722,-3.61916884264973,0.465165740762446,0.301418210339932,-2.49117214874624,0.180404463768666,0.454750032995595,-0.624937056590039,0.0435127673857008,0.317480501026202
"PA.BO.LC2.M.5",85,"PA.BO.LC2.M.5","Boston",0.229939400713871,4584,1.00400131354038,-4.41133300140771,-0.584149248400144,1.17714620402887,0.638951961233262,0.801761726922255,0.602174713375052,-0.836247248586268,-0.626423180121434,-0.443387519964105
"PA.BO.LC3.M.2",86,"PA.BO.LC3.M.2","Boston",0.361444194728641,36789,-3.89447562427956,-0.694903374856141,-0.447840723548402,-0.109266529113584,0.744195812833788,-1.0229098728972,-1.02664883615953,0.708235779138754,-0.202227260537574,1.26499304171377
"PA.BO.LC3.M.3",87,"PA.BO.LC3.M.3","Boston",0.465339702001198,64446,-4.28643134887058,0.638560731611434,1.60950367399494,-0.699844297373706,-0.0509285819538562,0.728089006218028,1.99374981518541,-1.95871661535393,-1.32103556578222,-1.57775409004591
"PA.BO.LC3.M.4",88,"PA.BO.LC3.M.4","Boston",0.396589148152076,46809,-4.50366942640504,0.538076261875471,1.07479955293794,-0.521794729822182,-1.68925578045459,0.594686470679324,0.551559570653109,-1.56070285442552,1.13185086331372,0.089930968947578
"PA.BO.LC4.M.1",89,"PA.BO.LC4.M.1","Boston",0.384535991396363,55088,-4.63007029127951,0.961678529919503,1.80593659259226,-1.21632632308608,-0.773345318586736,1.28230587762312,1.36108286733207,-0.689960808514297,-0.255596206138543,0.00512031502025753
"PA.BO.LC4.M.2",90,"PA.BO.LC4.M.2","Boston",0.472950422730156,85320,-4.87509199786007,-0.359879472495262,-1.68115670984585,1.27524569034015,1.33900236730947,-1.30779005205182,-0.403440873518256,-0.174236445896312,0.346259677502437,0.156276162184634
"PA.BO.LC4.M.4",91,"PA.BO.LC4.M.4","Boston",0.41324096367722,69939,-4.35783068119924,0.895062185927137,2.22905497714157,-1.1789170156016,-0.890070857845413,1.37341832745541,1.56967746812812,-1.1350296856929,-0.782489089975496,-0.304026094664045
"PA.BO.R1.U.1",92,"PA.BO.R1.U.1","Boston",0.413136756206748,5294,-3.32487425598412,-1.75973799218175,-1.8891366116127,0.938398644593926,1.68345437468,-0.181486611514368,0.0677937137862907,-0.0118345918917775,-0.597631200037197,-0.94623432919731
"PA.BO.R1.U.2",93,"PA.BO.R1.U.2","Boston",0.41740198043745,29114,-5.14355732879194,0.434626783351074,0.62147407705713,-0.372028432827478,-0.262378720766804,0.518106457264337,0.611985197651977,-0.0591814792513079,0.0110524152377298,-0.0753083911387989
"PA.BO.R1.U.4",94,"PA.BO.R1.U.4","Boston",0.338149617790342,12538,-5.20784760661817,0.215913700343212,-0.35784130233841,0.175506443262133,0.20314742605134,-0.155769791476307,0.065617933332636,0.337096072373675,0.419489344310279,-0.103905404528145
"PA.BO.R1.U.5",95,"PA.BO.R1.U.5","Boston",0.44557618871218,75550,-5.36759941729818,0.585877365967332,0.723210474563377,-0.580853578378429,-0.566523813173759,0.561054986258793,0.697114813155632,-0.268343534263704,0.233519247059973,0.183467794977796
"PA.BO.R3.U.1",96,"PA.BO.R3.U.1","Boston",0.494494143937632,81434,-4.92902303619915,0.263166699464388,-0.568145787415688,1.23326832536738,0.106064287666407,-0.839934418900325,0.88057770612605,-0.170124196210319,-0.338358959603613,-0.927147803976555
"PA.BO.R3.U.2",97,"PA.BO.R3.U.2","Boston",0.438274459818319,112480,-5.20621718902338,0.578540549681488,-0.443268041211762,0.519541739237383,0.247532441613163,-0.409300361308057,0.385206728798326,-0.191329317891368,0.206457585817301,-0.415180990330784
"PA.BO.R3.U.4",98,"PA.BO.R3.U.4","Boston",0.429607336800737,54021,-4.71820246186903,0.657060070145202,1.49533385676664,-1.28867241869578,-0.43520202522109,0.941344254384659,0.497224446802604,0.15719761687529,-0.0698192698524349,1.11027948357271
"PA.BO.R4.U.2",99,"PA.BO.R4.U.2","Boston",0.460854329219484,383788,0.237919433951886,-0.948419837679623,-3.75690997679415,-0.68365325633435,2.06115784513747,0.33131072041752,2.93063040824992,-1.08150321883589,-4.02658993578724,-6.27580478135182
"PA.BO.R4.U.3",100,"PA.BO.R4.U.3","Boston",0.367887205054301,33350,3.08110343445796,1.97730067447805,3.33735921271625,1.78045905150926,1.68545966405336,0.463051886044457,0.572390867257797,-2.22652563483931,0.539358221507942,0.601246724038848
"PA.BO.R4.U.4",101,"PA.BO.R4.U.4","Boston",0.36862136467936,127227,3.19262899447989,3.52488976988066,0.0713541320531941,2.78157790543035,1.37915587315113,-0.50133835491524,3.97534094498304,-2.80253696950112,-1.99611755231275,-0.982897866993802
"PA.BO.WL1.M.1",102,"PA.BO.WL1.M.1","Boston",0.463174186508232,141326,-2.4796431267921,0.207357486769987,1.92908176534283,0.713910852671156,-1.13751812941302,0.118225961457001,-1.32238748897948,2.83200858774238,0.293648820992413,-0.222834093901343
"PA.BO.WL1.M.2",103,"PA.BO.WL1.M.2","Boston",0.458024504206464,47068,-3.60125409052613,0.717779313081363,1.12719070516797,0.0388438032991678,-0.891515139904832,0.329753419950327,-0.774465336446764,2.07943655275392,0.414710007977384,0.368882982120306
"PA.BO.WL1.M.3",104,"PA.BO.WL1.M.3","Boston",0.338884904451544,24839,-5.22424172201199,0.463415456182529,-0.0162247744495548,0.173198942162294,0.227099362849292,0.0816080454145004,0.0631921592052265,0.756886093011818,-0.00847794635636414,0.106861169905362
