"","X","V1","V2","HindHe","Depth","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"TO.BA.WB.U.2",60,"TO.BA.WB.U.2","Baltimore",0.533374235942368,342509,3.26758725002428,0.917434938670128,2.22263994348632,4.64426536426891,0.735777943814648,-0.923277859966103,0.87853076187182,-0.756759241514392,0.492523385499083,-0.818072244826261,-0.631964166296194,0.450439441938966,-0.814862476841541,-0.534191122130742,-0.067928045112799,-1.03986235923237,1.11628292929928,1.54453630509734,-0.57090944777924,0.840033473041998,0.932042120691479
"TO.BA.WB.U.4",61,"TO.BA.WB.U.4","Baltimore",0.33846143479942,116355,2.97153067136974,0.891696460985746,-1.75507948226608,2.99127719469674,-1.73548983986459,0.064737065978733,-1.95256864751786,-2.26226616088863,-0.465164031774126,-1.3840086151186,0.448650600137033,-1.73211489319617,0.182587621547144,0.659770030900319,-0.0783533488862558,0.591427085318986,-1.14829377418313,-0.804239303425752,-0.538570535150267,-0.732469953926496,-0.0406885887684775
"TO.BA.WBO.U.2",62,"TO.BA.WBO.U.2","Baltimore",0.498571891737582,220784,0.660227162989885,0.328426088249757,-1.40561948266079,-0.889524537986092,1.49732659060394,1.91521740433759,-1.06713212824799,-0.107266965242117,-0.105370212637903,-0.679889651079261,-2.04466468329368,0.930704023585149,-2.42857309051677,-2.49587347805836,-1.91431210099539,0.57444879213998,1.45683279953805,1.20663358934475,-1.94772186572529,-0.563607272244174,1.50360520741344
"TO.BA.WBO.U.4",63,"TO.BA.WBO.U.4","Baltimore",0.42712500033858,119458,1.0187794541971,-0.0830501468586329,-2.32048647579888,-0.800333766058854,-1.62404702264259,-0.441829485751807,1.23390491594247,0.839968555892,-0.117501459001793,0.102979417633084,-1.30879584312194,0.530316787331,0.492327714106481,-1.18231657761724,0.986890095263363,-0.170072362268794,-0.752722613385822,1.56586070045209,-0.11768428795455,-0.639521987010442,-0.373068464154084
"TO.BA.WGP.M.1",64,"TO.BA.WGP.M.1","Baltimore",0.365581110256405,78191,-0.095196356550346,1.28619241873911,1.3192547833135,0.300045745130856,-2.90709041612869,-0.926004031552524,-0.404007790187722,-1.07170597633011,-0.527911531565023,-0.00621223144862665,-1.66910897561137,-0.899816778807167,0.236653010151897,-0.971622666750095,0.103318147199073,-0.496575070485441,-0.227418523574734,-0.174390151897275,-0.525149052104824,-0.712589590320884,-0.696783234770937
"TO.BA.WGP.M.3",65,"TO.BA.WGP.M.3","Baltimore",0.517609917764367,355100,1.61127596975251,0.050480318282145,-0.640986214129641,-1.60846485142938,2.54225114856625,-2.17159442735157,0.202759842174292,2.53917298658174,-5.2958243612217,0.678109218799562,-3.02672129320035,-0.629270095770816,0.0280928530477266,-2.26038759151977,-0.480433863081846,1.9239049903585,0.0495388100583807,0.938186240257549,-0.904940427320748,0.0740596936267742,-0.259042705384322
"TO.BA.WGP.M.5",66,"TO.BA.WGP.M.5","Baltimore",0.343256606513264,43456,-0.943025688780735,1.60064540930604,-0.276756874516566,0.233391736818466,-2.83583168584452,-0.414574018111287,0.501890424342186,0.636856626578458,0.547475915537514,0.280714630174856,-0.993525885114405,0.436342430590696,0.221436737193198,-0.956814971947685,-0.324208518462164,-1.15823689851262,0.176170851157828,-0.452728386530263,0.445109781313952,-0.113941826930257,-0.175880398512307
"TO.BO.HC1.M.1",67,"TO.BO.HC1.M.1","Boston",0.404379621929271,183306,-4.57696282871673,2.62820034030318,-1.04259989915284,0.753984731196105,1.09018123149497,-0.103686734095868,0.15601653539788,-0.984153378470792,0.116901961618234,-0.0798932658709382,0.461650570416039,-0.943989326382928,-0.419378538252751,0.281171414034468,-0.568842949641848,0.346613603766066,-0.557832007157687,-0.777590927488131,-0.32374422387859,0.653283580299633,0.0207897064545495
"TO.BO.HC1.M.2",68,"TO.BO.HC1.M.2","Boston",0.522121978166883,236755,0.817168424492379,-0.740942291125717,0.313401904516745,0.642966772594557,0.773527494199986,0.999940975752783,-1.29740028145656,2.05053384946919,-0.66690772087877,1.27426427547277,-2.01638105104763,0.225303535188931,-0.165976192564356,-0.750737439726866,0.609486064081316,-0.420109346931357,1.31534447632292,1.17190776750574,-0.863039331287723,1.64029789115711,-1.19220668445156
"TO.BO.HC1.M.3",69,"TO.BO.HC1.M.3","Boston",0.376903622101445,64076,-4.68406238661013,2.51287137176966,0.550507599330911,0.329142889523894,-1.14076802514564,-1.02721832120099,-0.246588520458618,0.289697560757142,0.103302370771529,0.321440163503645,0.328605267513291,-0.168531172521933,-0.164367532617524,0.0765041353153006,-0.230262928262596,-0.0972366725998336,0.943062962593818,-0.713581733763568,0.639507473561808,0.0523858916546161,-0.146012166770653
"TO.BO.HC1.M.4",70,"TO.BO.HC1.M.4","Boston",0.452582863217116,289792,1.27487144660426,-0.117133394501463,-1.0632260265958,-0.548728735656632,-1.50618592020451,2.54562788615676,-2.04267924589104,-0.608187741526734,-4.02898225793027,0.152575787443514,3.69890401741081,1.02087983381577,-0.571141116625104,3.03878558214818,-1.64179951027824,0.257454980457852,0.493362208785713,0.296043968861702,-0.122555754319352,0.526168731407916,0.525458952519462
"TO.BO.HC2.M.1",71,"TO.BO.HC2.M.1","Boston",0.573539537013226,311282,-3.27587537651912,-7.44811788255382,-0.736753905034678,1.90311601935346,1.30962555589222,-0.986919866554677,-0.110725343925712,-0.360793756536252,0.671720891223017,-0.795622299959631,-0.380349062219625,-0.0434914273241483,-0.369131678205144,0.416769310825814,-0.609512288199353,-1.0755045597612,-0.195332375558758,0.441036851882198,1.20599521205853,-0.26564724250657,-1.25672016112869
"TO.BO.HC2.M.3",72,"TO.BO.HC2.M.3","Boston",0.365779930454973,52166,-2.95859693619366,-4.87302850963743,1.0901881726271,0.879600261901715,-1.6058888491323,-0.849713161043859,-0.40052561784515,0.359866846158186,-0.340999271766853,-0.108665440821323,-0.118041204518005,-0.0611601531822669,0.0721972739534252,0.180341635151156,0.0537543366495992,-0.412675398811652,0.258522832933325,0.177168892918267,0.08278244072076,-0.0591096012316182,-0.0476359196574914
"TO.BO.HC2.M.4",73,"TO.BO.HC2.M.4","Boston",0.440665251386637,45244,-0.531877660251397,-0.0644196605818346,0.384044788039387,-0.500661268483713,-4.31062103064831,-0.372419427492621,-1.82869598177766,-0.475234487610434,-1.46522977115295,0.320107979268578,-0.756085188928312,0.168109769364902,0.927322842546502,0.991776859627878,0.226527254066821,-0.0728636476671932,-0.421983223628036,0.539406067912878,0.294318248362422,-0.277981745196928,-0.0665220769713659
"TO.BO.HC2.M.5",74,"TO.BO.HC2.M.5","Boston",0.488839968831339,289328,-0.0324989849702092,0.230493617322091,2.91531186735369,-1.69379940734809,2.04692557273893,1.45426123318342,-0.337203473301712,-0.268954006296953,0.131231616018939,-2.23055445361758,0.0854086198702916,-0.847193561492457,-0.450626523451456,-2.45942355539295,-1.0508364395253,-0.352060246107741,-3.12891445740693,-2.9528802670932,-1.91966995081623,-0.000434867266771815,2.35175837862542
"TO.BO.HC3.M.1",75,"TO.BO.HC3.M.1","Boston",0.403473919685023,104089,-0.413847801292514,-0.706978318292787,1.93577860442731,-1.11652555311857,-0.0377717779727882,2.33016905393302,-1.1724293396415,0.558563655435645,-1.49348161185689,-0.437872003025012,0.609190601932281,0.255253440272748,-0.538893291782283,0.08870620939934,-1.64593888815845,-0.0055113093393491,0.626220072919488,0.328341023780454,-1.21609977979973,0.770256467373038,0.0160610282531905
"TO.BO.HC3.M.2",76,"TO.BO.HC3.M.2","Boston",0.314071670572038,60201,-0.956367148145201,0.876724582843107,-1.26144384311253,0.395845301973317,-0.00470628170423495,-0.829148272136913,0.795910593772605,-0.981318185798893,-1.17624573169347,0.367030462360731,1.14161847726735,-0.549207568808763,1.22287229663295,-1.18496053643042,1.6078516467653,0.995860666853434,0.149570377000492,-0.830779834949176,-1.01930642518065,-0.357138912334819,-0.465207054040139
"TO.BO.HC3.M.3",77,"TO.BO.HC3.M.3","Boston",0.419493103897477,184235,1.20531289629668,-0.552571918631941,-1.59216791565456,-1.12295408278827,-1.35856659666546,-1.30206291067527,1.87218373502504,-0.124683655745574,-0.0958969400993625,1.44717609201995,-0.190109440465808,2.07897197767299,-0.841754959291868,-1.09575250640668,0.900481083717159,0.0986048721718266,-1.12529191542505,-0.226571493963774,-0.16395066694114,-0.22825720898317,0.332668465591559
"TO.BO.HC3.M.4",78,"TO.BO.HC3.M.4","Boston",0.54128500467504,270176,-0.417496960172542,0.121761322045106,0.0501684247817869,-0.673420975508541,2.4747056039665,0.917597648142761,0.827903902947011,-0.279712330904992,0.302793745536491,-0.563933016898973,-0.649179259826603,1.49001483859185,5.21915411333102,2.00697155739561,-1.31972324890803,0.439781162609503,-0.00220844083445538,0.0446294537374957,-3.14153293355534,-0.271537889379468,-0.0400681184761884
"TO.BO.HC4.M.4",79,"TO.BO.HC4.M.4","Boston",0.531476880547187,331348,-0.832362651727131,0.235658022192791,-0.0321452407335162,-0.190165703062246,2.51549061670996,2.00337638074562,-1.44032765859125,0.216982238719836,-1.1262270156956,-0.946996688709108,3.76321184053367,2.22572941832402,0.277745490407615,-2.98962464695743,5.74013508549186,0.684595179321051,0.806119235733174,0.154205321473891,0.297741315422006,-0.530890165589346,0.554344762498634
"TO.BO.HC4.M.5",80,"TO.BO.HC4.M.5","Boston",0.473044678544923,287151,-1.62567783554794,-3.03081736985927,-0.148978852452931,0.647885937735535,1.4584033513057,1.15003509864639,0.454071956371518,-0.0833121174930562,-0.935928278252523,0.828500962283631,0.158252904799708,-0.595018000839504,-0.837447727118283,0.865915864655959,1.3587255027097,-0.86903577650095,2.09197205119203,-0.091334437892521,-1.20791227675432,0.528744001911228,1.56825636518985
"TO.BO.I1.U.1",81,"TO.BO.I1.U.1","Boston",0.49809910001596,214982,-3.01025450071164,-7.51576885522759,-0.154189380932126,1.68838241631919,0.689207481979323,-0.7691825478777,-0.367688477324435,-0.6086071552188,0.354558371564608,-0.0779399939541865,-0.788451087782306,0.181248441199383,-0.336871114589823,0.113576509581901,-0.595947449009858,-0.115776416140465,0.218318980034532,-0.216615844994867,0.169419756382821,0.519446913822077,0.155005405701187
"TO.BO.I1.U.2",82,"TO.BO.I1.U.2","Boston",0.402799222423374,95464,-2.73484296214308,-5.88001453581693,-0.331854058249753,1.16243896432215,-0.655972054833826,-0.389083479250716,0.476352193896604,-1.08534119728681,-0.314733481717752,0.147786678217552,0.766721181848166,-0.207482599199221,-0.688961219219254,-0.193976829340204,-0.48959963856018,-0.316257402891623,-0.53260436510008,-0.341468015389586,-0.388478486805837,-0.152291194731692,0.203608823753737
"TO.BO.I1.U.3",83,"TO.BO.I1.U.3","Boston",0.442526389915589,176752,-3.40605532439157,-6.83921387112867,-0.564685069699096,1.59809078920063,-0.499773686055788,-1.50852451590998,0.0156707494127421,0.326086763449623,-0.655228126012077,0.162903752230418,-0.263222736113103,-0.708197484236193,-0.682638258386136,0.246430333523587,-0.032552377346039,-0.518732935226424,0.126064686929888,-0.0362219858287779,0.0035583694469084,-0.021277904358262,0.0243153447164366
"TO.BO.I1.U.5",84,"TO.BO.I1.U.5","Boston",0.451126413852114,107957,0.427519410797016,-0.244371701407597,0.108299170491691,-2.09493710618118,-0.93500989370165,1.53690551405474,0.0965039904120474,-1.58543563729498,-2.30665366112673,0.242371153383674,1.60605736571795,0.71729408212158,-0.981352489295914,-0.0550549387734937,-1.19322544265508,0.186166257983519,-0.329310739307215,-0.873794067670302,-0.624101999912775,-0.029333393398544,0.443270940764193
"TO.BO.I2.U.2",85,"TO.BO.I2.U.2","Boston",0.485789425029404,229768,-2.70226057301205,-6.65179336027037,-1.91155900697206,1.81779007691054,-1.5083661702227,-1.39830486221867,0.37488852554755,0.0950811976611737,0.299880625087201,0.663974101925857,-0.11094255863898,0.806606192195103,-0.233052816974599,-0.159133773837199,0.352878465800314,-0.375738717798874,-0.597348075934384,0.0381497577106147,0.170787591806579,-0.381112033725463,0.272123538592852
"TO.BO.I2.U.3",86,"TO.BO.I2.U.3","Boston",0.530647277974579,267559,-3.63355395127117,-7.40747486335846,0.657039428886312,1.42422625082447,0.67169202562355,-1.16104396838083,-0.208103426623376,-0.772566177167745,0.329062357271178,0.158067177604524,-0.200033033542409,-0.289383176515094,-0.627280084423832,-0.504082714228365,-0.272890191805118,-0.0220191620917847,-0.336389799775148,-0.444217732302591,-0.30260292117014,-0.0139688189553997,0.485087260647351
"TO.BO.I2.U.4",87,"TO.BO.I2.U.4","Boston",0.448784216704421,220669,-0.823694483482305,-2.4493377730348,-2.33170161593012,0.546574888365049,0.0642678905267401,0.189604627083022,-0.659666563331875,-0.996402847983558,0.42489663449038,0.52315636585328,3.16090288808486,1.95780293606048,1.24893167381148,-2.08462260332454,3.06123357571464,0.969027773321914,-1.29744516973263,-0.926858001369408,0.127095335362785,-0.194331274168722,0.392610387152657
"TO.BO.I2.U.5",88,"TO.BO.I2.U.5","Boston",0.409071609094493,105561,-1.05695562873225,-1.01496278676086,-0.879624743048678,-0.796076112451891,-1.36213786850843,1.82734702793507,2.95949095348289,-0.404737260130532,0.441927333078565,-0.262221741687919,0.626430658022883,0.0256688792384447,0.429286327129535,-1.63841397361474,1.10850558252403,0.432273513339251,0.183832258876528,0.203494627108896,-0.0947590828366022,0.177880508611888,0.660259139368011
"TO.BO.I3.U.1",89,"TO.BO.I3.U.1","Boston",0.427863112021063,140422,-2.4025188954442,-5.20427981103134,-1.30142503193934,1.27808485116333,-1.63043994053768,-0.588107819279269,-0.0298227832907589,-1.36677409825938,-0.567046527819856,0.722360589119468,-0.27520065776948,-0.572578940272951,-0.231653730104344,0.148253599224651,0.152360627291613,0.023098122643198,-0.195899247639998,0.0280159022809341,-0.394502970084812,-0.0562364612039827,-0.032532196531166
"TO.BO.I3.U.2",90,"TO.BO.I3.U.2","Boston",0.511819876822749,188955,-3.19753284324139,-7.0012990835266,-0.0877072923982456,1.24470362959569,0.879035485193413,-0.74401697635595,-0.0959347691926769,-0.94883170860419,0.663795459429716,-0.0900868811323783,-0.70766529511039,-0.119170793553308,-0.347002965506881,0.164859878125571,-0.484289303879028,0.49314581983553,-0.0907399441421415,-0.763252953245133,-0.15381975060977,-0.0324663406226363,0.328040071120597
"TO.BO.I3.U.4",91,"TO.BO.I3.U.4","Boston",0.346438462613072,43453,-0.988062770399376,0.504841359638388,2.33689472541624,-0.868491425735819,-2.12168725001969,-1.59549882833282,0.578353892285322,1.08464146102678,0.720964499369083,-0.386422777470492,0.00534873130642797,-0.285517232983254,0.143933600562176,-0.10744454915762,0.170652043048035,0.429554240381566,-0.111898608787723,0.0488947067033851,0.423236561223112,-0.0782475220466154,-0.414965410039658
"TO.BO.I4.U.2",92,"TO.BO.I4.U.2","Boston",0.571659074246588,385895,-3.88736196159123,2.25829752223034,-1.29290960075325,0.917598984650856,3.67914350955505,0.323934030612153,-0.105131653901005,-1.07399867323301,0.142507910074412,-1.16250308875273,1.69096743229601,1.02384075314753,-1.42818995031064,0.958820568896601,1.36422820513814,-2.2068969367495,-4.12432669868917,4.89410944895704,1.00041638550154,0.0639138954764863,0.446106676911314
"TO.BO.I4.U.4",93,"TO.BO.I4.U.4","Boston",0.375624088800401,59563,-1.02398375820284,0.427630868741085,1.76252264518323,-1.02866496622262,-2.26645736744454,0.648277361271824,-0.427924336592476,1.10581739503686,-0.752471178215022,-0.586125603480523,-0.103948593828917,0.990639102344691,0.145382078784117,0.163719209687556,-0.374339775498917,0.0617058941079481,0.176896990504744,-0.366180091388738,0.130038698463273,0.079613410969663,0.185878286537591
"TO.BO.LC1.M.1",94,"TO.BO.LC1.M.1","Boston",0.356742569167484,64720,-0.779581511548004,0.885957458438987,0.483034952453784,-1.39627275189831,-1.57906482694195,1.11179728269502,2.7513014498982,1.5221500310727,1.42359256418148,-1.15158428407606,0.957302458019661,-0.141762028426876,-0.348158873480593,-0.291956511640762,0.211778627485446,-0.200639032504922,0.576915045330334,-0.233236062010802,0.548647829087398,-0.130612012020393,-0.0174588037215794
"TO.BO.LC1.M.2",95,"TO.BO.LC1.M.2","Boston",0.385068174463785,182201,3.41348970033996,0.671790810862087,-2.01365040717896,4.24246424505413,-0.208055385463999,-0.284716222722273,1.42540985383623,-1.20526538744698,-0.653215483842981,-0.225223497082334,1.07205590150383,-1.45571744271538,-0.483506382774077,0.268452097510773,-0.103191793856843,0.435614469549992,-0.161590181296831,-0.0687838226523167,-1.22860212929115,0.877871650431342,-0.941284376031042
"TO.BO.LC1.M.4",96,"TO.BO.LC1.M.4","Boston",0.541079979282421,309754,1.23811198307851,-0.221640612872904,1.00872990104054,0.954811157582081,0.817797042870694,1.79684370779987,-1.41588319600059,-0.414854945453316,0.177235614826325,3.3751111056344,2.17526281042431,-0.575326611640899,-0.00246747949155383,-0.136474957894355,-1.09591983305362,0.395071198892006,-0.245520700378556,-0.858865312137084,0.345058678967784,-2.00355718182471,-0.20571513748992
"TO.BO.LC2.M.1",97,"TO.BO.LC2.M.1","Boston",0.51136852450922,314255,0.41492648412437,0.332129674541042,-2.45571175493845,1.3405335147048,0.633132859271855,1.50001402289074,-0.103887446069014,0.791042446657494,-1.52432808153604,0.467207988728124,-0.182723243350229,1.5817159500135,1.22466862880364,-2.88354658088704,6.10883226416399,0.69243156223493,1.79988825532391,-0.935338088084596,-0.345499084811194,1.08586963664437,0.0472806833871789
"TO.BO.LC2.M.2",98,"TO.BO.LC2.M.2","Boston",0.416212523207057,249381,1.29815791617418,-0.318754445389729,-0.304298210177233,-0.0985681450783976,1.88697454295157,-0.0667491729585801,-1.39051578558506,3.81308499681906,3.41127258092331,0.187105732580096,3.32417810299096,-2.7345412427117,-0.422805173454933,0.302010007834697,-0.739083505203224,0.490885408621585,0.50607408246702,0.0868974876517741,-0.29249925790614,0.650267797923418,-0.309891625084276
"TO.BO.LC2.M.3",99,"TO.BO.LC2.M.3","Boston",0.506369296781918,215969,-3.40170703439013,-5.67340230289785,-0.36814421773142,1.70946204068443,-0.36774923378019,-0.736148679699327,0.0536367268639934,-0.323087200936289,-0.454024752083962,0.802634335509267,-0.871105829600175,0.0457373542893994,-1.13304959880613,0.0991424940444866,-0.273491251065415,-0.569297062693304,0.669340364609945,0.228640389741427,-0.620432289828053,-0.596192813118765,0.284516309333516
"TO.BO.LC2.M.5",100,"TO.BO.LC2.M.5","Boston",0.53686454578159,561424,-0.237425271850054,-0.253478235211286,-2.17780100520632,0.653524506333854,0.764424585873015,1.198837612803,-0.556287042749907,0.522974254261914,-1.25724989129048,0.0301634658975341,3.04611403967016,3.4435697092828,1.67892985370902,-4.56154227472878,8.6286452061158,1.42329933712805,0.926095023224685,-1.1730161698503,-0.686615921418583,-0.1629661652452,0.40749635321318
"TO.BO.LC3.M.1",101,"TO.BO.LC3.M.1","Boston",0.556783204361105,319390,-3.45194461202589,-7.43756313874012,-0.283227093908862,1.55925227091464,0.678185240260844,-1.14348837274552,0.347653331372907,-0.32658470102415,1.29922657635834,-0.712448310608529,-0.613226161279307,0.164770829079152,0.470580193881797,0.224024447451715,-0.22959989891927,0.0691150308713289,-0.049575986526823,0.0892514700495133,0.536468372104672,-0.423719898714273,-0.547169948301219
"TO.BO.LC3.M.5",102,"TO.BO.LC3.M.5","Boston",0.478877229889735,217092,-0.115488689227172,0.3303615929303,2.39001748260439,-1.96126799410034,2.02757979593198,2.26705931270872,-1.13453309689836,-0.590077868302017,0.138418286847261,-2.5171241585504,-0.0727002240430391,-0.865654234078245,-0.106458943541444,-2.09906308984837,-1.01805474426461,-0.00182884059293123,-2.51341823058115,-2.30035103516239,-1.29382114445013,1.14730308984389,0.491463977135373
"TO.BO.LC4.M.1",103,"TO.BO.LC4.M.1","Boston",0.469836793708472,252910,2.05939458924785,0.0684371730370653,-0.853022721906353,0.904527050824957,1.09413045215382,0.40880600892631,-1.99161308234197,2.87778411033583,1.8100224894049,1.29177651944634,1.97710394258961,-3.25543748773917,-0.0702080669007035,0.491405864794715,-0.189680077203293,-0.100614136014781,0.481843358668363,0.645162959365282,-1.67535184091643,-0.144154077511303,-0.58635200394666
"TO.BO.LC4.M.2",104,"TO.BO.LC4.M.2","Boston",0.369172114090141,64595,-0.141462676207367,0.445645579899957,2.29168432356242,-0.262497586997331,-1.2021035228243,1.78074717039073,1.35600674377831,-0.0407588755102205,-0.544755458157995,-0.0626007285917305,1.5315634389984,-0.86185694331675,-0.531900397474149,-0.884735734151406,-1.06793597695191,-0.169217929151921,-0.722045282851872,-0.572377125291523,-0.771755558267175,0.228529798063639,-0.24213573844716
"TO.BO.LC4.M.3",105,"TO.BO.LC4.M.3","Boston",0.471647353560477,208225,1.68305280349212,-0.239211776017872,-0.797977501498063,0.848895143191852,0.525968277127036,1.92091780056647,1.17319827557429,0.203281721492764,-0.590921234536935,3.04431280669414,1.64172250810583,-0.632285824075169,-0.940851076718315,0.454135823358176,-1.34873722401433,-0.490564860290285,-0.177751807125872,-0.000127310067683241,-1.05354445333291,0.743458544762927,-0.380254764639492
"TO.BO.LC4.M.5",106,"TO.BO.LC4.M.5","Boston",0.485518128989083,151800,0.311368743811839,0.0620754357369256,2.50509703145621,0.136922548293447,-0.696163838328345,2.19365497979134,0.199015819409309,0.634735672001438,0.00842422637966028,2.7520822869646,-0.223254813896279,-0.223325947397449,-0.15380341543178,-0.233912299685554,-0.620296325066608,-0.28397956534802,0.690337110440635,0.878667346165806,-0.420264368447506,0.0732779593265863,0.317168894918253
"TO.BO.R4.U.3",107,"TO.BO.R4.U.3","Boston",0.56000654899879,343579,0.83305029741125,0.188428352774771,-0.694026896054493,-0.200422539873409,1.23388192516355,2.53484738481759,-2.33437473310807,2.0457900068705,-0.26639211157789,-0.390450363063216,-0.796491503688501,0.953438552641785,-0.480753463181786,0.0470215213498045,0.0857938313037655,-4.20208201999814,0.219896573884476,0.38808493413389,1.64626857734798,-0.770214737710778,-0.362106622512366
"TO.BO.R4.U.4",108,"TO.BO.R4.U.4","Boston",0.322839770273467,39343,1.16718599495081,0.138520766734736,-2.208525603169,-1.40943086661648,-3.35368654223165,-1.74644818006979,0.0132684708453102,0.334075883749371,1.97300075520281,-0.0642686586748267,1.67427404210029,0.568405581651369,0.722430352093803,-1.04021199450581,-0.622283983230019,0.36376590980304,-0.219321495954195,0.941951340354636,-0.069842553806899,0.498934015814181,0.00786029185757994
"TO.BO.R4.U.5",109,"TO.BO.R4.U.5","Boston",0.522981204759402,289289,3.57959376712484,1.08568835978599,-0.463168795710979,5.36078499168436,-1.09001034616699,-0.894916580332612,1.83280270735008,-0.101223510276726,-0.0190319524375662,0.432387074464164,-0.0651986618741915,0.136278420410226,-0.959268092169784,-0.396000092537416,0.238847818288757,-1.47032117611171,-0.562141430499962,0.0294125088044326,-2.07574860204302,1.86324008395479,-0.696361136928558
"TO.BO.WL1.M.2",110,"TO.BO.WL1.M.2","Boston",0.502615288339248,310962,2.16166205551618,-0.472838170720491,-2.26650680173585,0.702741367613003,-0.310627119252075,0.853022569495031,0.132415359000072,-0.795654349801788,0.455983832297954,3.23020518172993,2.15412093032325,0.714163174405925,0.218006671924742,0.0860281156531663,-1.3715729307681,-0.850958469265896,-1.42395473400895,-0.890925845677694,-0.310865963837542,-0.325328614493654,-1.68385862428111
"TO.BO.WL1.M.3",111,"TO.BO.WL1.M.3","Boston",0.506258256108534,236522,-0.364266593801996,0.487763303626259,1.19989606371516,-1.52352010350826,2.16760006376968,0.947361519278563,-1.66971695441606,0.280930218605145,1.1694938038019,-1.57033788843428,-0.4002809336099,-0.699587360693366,-0.923839829697415,-1.70406021383008,1.91921157095974,0.248474244942804,1.31598584441166,-0.219415550075502,0.346641794947358,-0.942575080925942,-0.287050997745099
"TO.BO.WL1.M.4",112,"TO.BO.WL1.M.4","Boston",0.542581396618539,291046,0.764053212067558,-0.400879918909675,0.427547433444798,-0.991173586238404,1.7110531054525,2.37027708361511,-2.10907248489679,-0.00550905332136855,1.11767918320159,-1.40631669007677,-2.59186400363036,1.6872606678911,0.434434846315331,0.931053209032012,-1.03914367865553,1.05999677683178,1.08571440633582,0.547381301443721,-0.186795192067836,2.09757487180454,-1.79997391682635
"TO.BO.WL1.M.5",113,"TO.BO.WL1.M.5","Boston",0.286796829488479,34327,0.74379245374831,-0.57116933021147,-0.202815751030077,0.490345210863126,-0.704525353026303,1.53029255753296,-1.40382549674852,-0.325993494459398,-2.06024599933901,0.437901139877255,3.48437584378117,-0.0132849202211333,-0.299171561223167,1.11172659376209,-1.24309710278619,0.528077403907054,0.35068079588285,0.0509427390386469,-0.39725545307751,0.0424321117621827,-0.333586424765941
"TO.BO.WL2.M.1",114,"TO.BO.WL2.M.1","Boston",0.496298099834372,365348,-5.29891559053641,3.80468432406169,-2.24953605655537,1.50609787932751,0.71307862650697,-1.26060336897453,-0.291915625484134,-0.157710521494506,0.0417770742494576,1.33385713105194,-0.0898544482671674,0.620726357052224,-0.786854259975859,0.258511791493887,-1.51628745127217,-0.0617291979765355,2.22635528584587,-0.906841247809618,0.588210282170733,-0.0687175548707585,2.34228182287545
"TO.BO.WL2.M.3",115,"TO.BO.WL2.M.3","Boston",0.544653347449056,316808,-4.51001576291509,2.3809566166053,-1.58941622305432,1.19212478848308,2.14987993677763,-0.128758036345106,-0.528086209658714,-0.104847279356225,-0.54292645290115,0.603993511747477,0.522967753825752,0.918014554312239,-0.588965303673618,0.311959650179172,-1.42878479110125,-1.92303615643704,0.798182282370139,2.26130070519749,-0.616793852056895,-1.29030503548027,1.21309158234964
"TO.BO.WL3.M.1",116,"TO.BO.WL3.M.1","Boston",0.452717613176433,230854,2.04100907207816,-0.528477769237873,-3.53088617106385,-1.16738590949883,-1.53324301107525,-0.365817289502197,1.50630729353611,-2.6530903141993,1.04758001875095,1.30604879915005,0.922049915930756,2.64037566688073,-0.427343458216707,-2.46947583769741,-0.424695034735852,0.860602200958055,-0.665840238464027,0.487407604286402,0.102448869314313,-0.479783035898325,-0.571143501538851
"TO.BO.WL3.M.2",117,"TO.BO.WL3.M.2","Boston",0.48265402929312,143949,-3.06547852934613,-6.22338900403116,0.302128463976794,1.12038861835346,0.166354621164279,-1.18137114195768,0.181208349306857,-0.213819623020347,1.00698341202439,-0.415704658350519,-0.0734585070579793,-0.32965392199143,0.0278811448004367,-0.00127584213012641,-0.288739365139745,0.206753448815101,-0.381032083919609,-0.49238843043916,-0.260198475057125,0.122238132787006,-0.676710050673934
"TO.BO.WL3.M.3",118,"TO.BO.WL3.M.3","Boston",0.505237733007636,249544,1.89046799258559,-0.428391780736168,-0.759423442431079,-1.64946751313354,1.22688856966798,-1.27155856707802,0.180907118665242,-1.99872780631249,2.13263088362754,-0.685987414724505,-0.957909383913447,2.22851932659405,-1.15584674060845,-1.43178478663791,-1.46523245042853,1.68739939354805,1.04423626759242,0.833538023601848,0.754089103530822,-0.609045556922058,-0.136311886352959
"TO.BO.WL3.M.4",119,"TO.BO.WL3.M.4","Boston",0.392037193152059,69866,-2.92407226009373,-4.75215382887927,0.697775705827302,0.89933850486148,-0.933538631417702,-0.241243238982124,0.00145868444465356,-0.81262311667269,-0.7247069763626,0.0120621219543581,0.189639797303044,-0.281661539812711,-0.884861943222184,-0.180994093380039,0.0802999790496551,-0.324938543099549,-0.12798511908726,0.233189078407663,-0.463251537551079,-0.266146935449383,0.448675090773422
