"","V1","V2","HindHe","Depth"
"94","EC.LA.AC1.U.1","Los Angeles",0.485415158694122,284614
"95","EC.LA.AC1.U.2","Los Angeles",0.433006567455238,36303
"96","EC.LA.AC1.U.3","Los Angeles",0.412807943165691,127917
"97","EC.LA.AC1.U.4","Los Angeles",0.388647993241394,78782
"98","EC.LA.VB1.U.1","Los Angeles",0.531109807635375,328089
"99","EC.LA.VB1.U.3","Los Angeles",0.464062240425321,298920
"100","EC.LA.VB1.U.4","Los Angeles",0.404131299089325,46879
"101","EC.LA.VB1.U.5","Los Angeles",0.538415748112192,250081
"102","EC.LA.SGR.U.2","Los Angeles",0.396250044126833,149077
"103","EC.LA.SGR.U.3","Los Angeles",0.541841561891297,236250
"104","EC.LA.SGR.U.4","Los Angeles",0.448850946526052,127166
"105","EC.LA.SGR.U.5","Los Angeles",0.405156678772342,195460
"106","EC.BA.CP.U.5","Baltimore",0.401074974681061,145502
"107","EC.BA.ML.U.4","Baltimore",0.399480587921173,71508
"108","EC.LA.HOW.U.5","Los Angeles",0.366365485819814,182412
