"","V1","V2","HindHe","Depth"
"94","CD.LA.SEP.M.1","Los Angeles",0.331800474353757,160220
"95","CD.LA.SEP.M.2","Los Angeles",0.36470709780913,198607
"96","CD.LA.SEP.M.3","Los Angeles",0.444011398458833,993826
"97","CD.LA.SEP.M.4","Los Angeles",0.454045046523411,864698
"98","CD.LA.SEP.M.5","Los Angeles",0.285532630250391,44012
"99","CD.LA.VAL.M.2","Los Angeles",0.392954825352013,290711
"100","CD.LA.VAL.M.3","Los Angeles",0.305650092467894,221200
"101","CD.LA.VAL.M.4","Los Angeles",0.280943147298907,74877
"102","CD.LA.VAL.M.5","Los Angeles",0.34872499925111,392790
"103","CD.LA.WHI.M.1","Los Angeles",0.496237403048434,799676
"104","CD.LA.WHI.M.2","Los Angeles",0.330458268982053,137016
"105","CD.LA.WHI.M.3","Los Angeles",0.448003627002774,1110459
"106","CD.LA.ZOO.M.2","Los Angeles",0.369576530101811,800574
"107","CD.LA.ZOO.M.3","Los Angeles",0.385006799733275,973886
"108","CD.LA.ZOO.M.5","Los Angeles",0.309225566502403,117077
"109","CD.PX.ALA.M.1","Phoenix",0.33606152412949,187058
"110","CD.PX.ALA.M.2","Phoenix",0.276626154548516,201590
"111","CD.PX.ALA.M.4","Phoenix",0.403047965701639,369120
"112","CD.PX.ASH.U.1","Phoenix",0.406095427187098,280447
"113","CD.PX.ASH.U.3","Phoenix",0.303142775135416,277187
"114","CD.PX.ASH.U.4","Phoenix",0.28398439527175,77990
"115","CD.PX.ASH.U.5","Phoenix",0.434645918600096,356965
"116","CD.PX.ASU.M.1","Phoenix",0.482922505663409,1256917
"117","CD.PX.ASU.M.2","Phoenix",0.3879156730395,35926
"118","CD.PX.ASU.M.3","Phoenix",0.381346122788512,364494
"119","CD.PX.ASU.M.4","Phoenix",0.318003704234926,73089
"120","CD.PX.ASU.M.5","Phoenix",0.395908144517733,345092
"121","CD.PX.BUF.M.1","Phoenix",0.404616124701302,560829
"122","CD.PX.BUF.M.2","Phoenix",0.321501679953646,52363
"123","CD.PX.BUF.M.3","Phoenix",0.451598126906838,642500
"124","CD.PX.BUF.M.5","Phoenix",0.398928814556299,529616
"125","CD.PX.CAM.U.1","Phoenix",0.394196914765431,249605
"126","CD.PX.CAM.U.3","Phoenix",0.371798479665834,221907
"127","CD.PX.CAM.U.5","Phoenix",0.47543245091082,906447
"128","CD.PX.CLA.M.1","Phoenix",0.414407580611264,483435
"129","CD.PX.CLA.M.2","Phoenix",0.303548976027993,118533
"130","CD.PX.CLA.M.3","Phoenix",0.378601863118275,609300
"131","CD.PX.CLA.M.4","Phoenix",0.404500065445499,315638
"132","CD.PX.COY.M.1","Phoenix",0.279569157141101,60258
"133","CD.PX.COY.M.2","Phoenix",0.482549210871358,692700
"134","CD.PX.COY.M.4","Phoenix",0.342198742438319,311994
"135","CD.PX.COY.M.5","Phoenix",0.446705376673248,810421
"136","CD.PX.DF1.M.2","Phoenix",0.413920277262042,549535
"137","CD.PX.DF1.M.3","Phoenix",0.439016617240417,636635
"138","CD.PX.DF1.M.4","Phoenix",0.401435500450037,377445
"139","CD.PX.DF1.M.5","Phoenix",0.396945084922022,652792
"140","CD.PX.ENC.M.1","Phoenix",0.389329227360605,350399
"141","CD.PX.ENC.M.2","Phoenix",0.44240999284477,880003
"142","CD.PX.ENC.M.3","Phoenix",0.466680829766117,678001
"143","CD.PX.ENC.M.5","Phoenix",0.337366278315067,159126
"144","CD.PX.LAP.M.1","Phoenix",0.409978509072972,377837
"145","CD.PX.LAP.M.3","Phoenix",0.357396531980129,350016
"146","CD.PX.LAP.M.4","Phoenix",0.45075290460522,819063
"147","CD.PX.LAP.M.5","Phoenix",0.305916060006957,37510
"148","CD.PX.MAN.M.1","Phoenix",0.349846058449183,186196
"149","CD.PX.MAN.M.2","Phoenix",0.325909301439336,115895
"150","CD.PX.MAN.M.3","Phoenix",0.322579535759205,139198
"151","CD.PX.MAN.M.4","Phoenix",0.44965513054723,1584652
"152","CD.PX.MAN.M.5","Phoenix",0.4090827659216,466010
"153","CD.PX.MON.U.2","Phoenix",0.342339646114223,157317
"154","CD.PX.MON.U.4","Phoenix",0.287565462844105,35060
"155","CD.PX.MON.U.5","Phoenix",0.45149614402276,937365
"156","CD.PX.MTN.M.2","Phoenix",0.43820520048415,584816
"157","CD.PX.MTN.M.3","Phoenix",0.361842593865891,543787
"158","CD.PX.MTN.M.4","Phoenix",0.310785421180935,78668
"159","CD.PX.MTN.M.5","Phoenix",0.379710581571948,443821
"160","CD.PX.NES.U.1","Phoenix",0.296170617427495,214009
"161","CD.PX.NES.U.2","Phoenix",0.41521268574969,302337
"162","CD.PX.NES.U.3","Phoenix",0.310457017007223,102205
"163","CD.PX.NES.U.4","Phoenix",0.399906703984209,583307
"164","CD.PX.NES.U.5","Phoenix",0.414719480490454,310860
"165","CD.PX.NET.U.2","Phoenix",0.294380635727405,81324
"166","CD.PX.NET.U.4","Phoenix",0.38876089991911,316360
"167","CD.PX.NUE.M.2","Phoenix",0.324414037762293,127443
"168","CD.PX.NUE.M.5","Phoenix",0.409249845014929,1109528
"169","CD.PX.PAL.M.1","Phoenix",0.452584947488064,638354
"170","CD.PX.PAL.M.3","Phoenix",0.521548079584747,1603033
"171","CD.PX.PAL.M.4","Phoenix",0.423098553821557,581068
"172","CD.PX.PAL.M.5","Phoenix",0.429294149577729,357974
"173","CD.PX.PKW.U.2","Phoenix",0.366959483902326,290768
"174","CD.PX.PKW.U.3","Phoenix",0.406691757429842,325432
"175","CD.PX.PKW.U.4","Phoenix",0.348895940352222,337974
"176","CD.PX.PKW.U.5","Phoenix",0.390638251724527,407597
"177","CD.PX.PSC.M.1","Phoenix",0.412137065190102,613915
"178","CD.PX.PSC.M.3","Phoenix",0.434786084135011,564216
"179","CD.PX.PSC.M.5","Phoenix",0.463988572180339,688096
"180","CD.PX.RPC.M.1","Phoenix",0.443347339321451,552325
"181","CD.PX.RPC.M.3","Phoenix",0.461792207259192,948245
"182","CD.PX.RPC.M.4","Phoenix",0.327493929997719,65111
"183","CD.PX.RPC.M.5","Phoenix",0.440203549405866,552049
"184","CD.PX.RRT.U.2","Phoenix",0.284748467684291,80873
"185","CD.PX.RRT.U.4","Phoenix",0.391651431180279,315458
"186","CD.PX.RRT.U.5","Phoenix",0.411978154083648,330059
"187","CD.PX.WES.M.1","Phoenix",0.449432551088214,624188
"188","CD.PX.WES.M.3","Phoenix",0.545052679746178,1830999
"189","CD.PX.WES.M.4","Phoenix",0.410411310396049,384635
"190","CD.PX.WES.M.5","Phoenix",0.35384266413531,437955
